Tabela,ModelPair,HardDice_Lex_mean,SoftDice_Sem_mean
public.ta_unidade_saude_tipo_servico,MISTRAL__VS__OPENAI,0.3333333333333333,0.6920999884605408
public.ta_usuario,DEEPSEEK__VS__MISTRAL,0.1111111111111111,0.7546142604615954
public.ta_usuario,DEEPSEEK__VS__OPENAI,0.07407407407407407,0.7596082245862043
public.ta_usuario,MISTRAL__VS__OPENAI,0.037037037037037035,0.704767370665515
public.ta_vacinacao,DEEPSEEK__VS__MISTRAL,0.0,0.6219067010614607
public.ta_vacinacao,DEEPSEEK__VS__OPENAI,0.0,0.5609158873558044
public.ta_vacinacao,MISTRAL__VS__OPENAI,0.3333333333333333,0.8137196699778239
public.ta_videochamada,DEEPSEEK__VS__MISTRAL,0.4444444444444444,0.8465427347907313
public.ta_videochamada,DEEPSEEK__VS__OPENAI,0.0,0.5750893818007575
public.ta_videochamada,MISTRAL__VS__OPENAI,0.0,0.586023211479187
public.ta_vinculacao_equipes,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.722285611761941
public.ta_vinculacao_equipes,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7130764391687181
public.ta_vinculacao_equipes,MISTRAL__VS__OPENAI,0.5185185185185185,0.7836265122448958
public.tb_acomp_cidadaos_vinc_prcs,DEEPSEEK__VS__MISTRAL,0.2962962962962963,0.8159186994587934
public.tb_acomp_cidadaos_vinc_prcs,DEEPSEEK__VS__OPENAI,0.14814814814814814,0.6356463299857246
public.tb_acomp_cidadaos_vinc_prcs,MISTRAL__VS__OPENAI,0.2222222222222222,0.6909273465474448
public.tb_acomp_cidadaos_vinculados,DEEPSEEK__VS__MISTRAL,0.5555555555555555,0.7635913623703852
public.tb_acomp_cidadaos_vinculados,DEEPSEEK__VS__OPENAI,0.5555555555555555,0.7488757371902466
public.tb_acomp_cidadaos_vinculados,MISTRAL__VS__OPENAI,0.7777777777777778,0.8647891283035278
public.tb_ad_cidadao,DEEPSEEK__VS__MISTRAL,0.0,0.5747271290531866
public.tb_ad_cidadao,DEEPSEEK__VS__OPENAI,0.0,0.6951054864459567
public.tb_ad_cidadao,MISTRAL__VS__OPENAI,0.3333333333333333,0.7193217244413164
public.tb_ad_destino,DEEPSEEK__VS__MISTRAL,0.0,0.36552298731274074
public.tb_ad_destino,DEEPSEEK__VS__OPENAI,0.0,0.44359930356343585
public.tb_ad_destino,MISTRAL__VS__OPENAI,0.0,0.511267685227924
public.tb_ad_modalidade,DEEPSEEK__VS__MISTRAL,0.0,0.5223746101061503
public.tb_ad_modalidade,DEEPSEEK__VS__OPENAI,0.0,0.5575531721115112
public.tb_ad_modalidade,MISTRAL__VS__OPENAI,0.0,0.5861075023810068
public.tb_ad_origem,DEEPSEEK__VS__MISTRAL,0.0,0.5476422663088197
public.tb_ad_origem,DEEPSEEK__VS__OPENAI,0.0,0.6079268654187521
public.tb_ad_origem,MISTRAL__VS__OPENAI,0.0,0.5476866298251682
public.tb_ad_tipo_elegivel,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.7091228310708647
public.tb_ad_tipo_elegivel,DEEPSEEK__VS__OPENAI,0.0,0.6178271472454071
public.tb_ad_tipo_elegivel,MISTRAL__VS__OPENAI,0.1111111111111111,0.6314143770270877
public.tb_ad_tipo_inelegivel,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.6238908105426364
public.tb_ad_tipo_inelegivel,DEEPSEEK__VS__OPENAI,0.037037037037037035,0.6077474090788101
public.tb_ad_tipo_inelegivel,MISTRAL__VS__OPENAI,0.1111111111111111,0.6206209378110038
public.tb_adm_geral,DEEPSEEK__VS__MISTRAL,0.5,0.7460056245326996
public.tb_adm_geral,DEEPSEEK__VS__OPENAI,0.5,0.7174285799264908
public.tb_adm_geral,MISTRAL__VS__OPENAI,0.5,0.8716030120849609
public.tb_adm_municipal,DEEPSEEK__VS__MISTRAL,0.0,0.7596434906676963
public.tb_adm_municipal,DEEPSEEK__VS__OPENAI,0.0,0.6218401392300924
public.tb_adm_municipal,MISTRAL__VS__OPENAI,0.0,0.6630382206704882
public.tb_agend_compartilhado,DEEPSEEK__VS__MISTRAL,0.07407407407407407,0.6585752345897533
public.tb_agend_compartilhado,DEEPSEEK__VS__OPENAI,0.0,0.6773076123661466
public.tb_agend_compartilhado,MISTRAL__VS__OPENAI,0.1111111111111111,0.6410661273532443
public.tb_agenda_fixada_ator_papel,DEEPSEEK__VS__MISTRAL,0.18518518518518517,0.6781711843278673
public.tb_agenda_fixada_ator_papel,DEEPSEEK__VS__OPENAI,0.14814814814814814,0.6458063224951425
public.tb_agenda_fixada_ator_papel,MISTRAL__VS__OPENAI,0.14814814814814814,0.7364284407209467
public.tb_agendado,DEEPSEEK__VS__MISTRAL,0.0,0.5920950969060264
public.tb_agendado,DEEPSEEK__VS__OPENAI,0.0,0.5184373160203298
public.tb_agendado,MISTRAL__VS__OPENAI,0.1111111111111111,0.6016251477930281
public.tb_aldeia,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.6697099871105618
public.tb_aldeia,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7568498088253869
public.tb_aldeia,MISTRAL__VS__OPENAI,0.1111111111111111,0.6533931659327613
public.tb_alergia,DEEPSEEK__VS__MISTRAL,0.0,0.5712701181570689
public.tb_alergia,DEEPSEEK__VS__OPENAI,0.0,0.640516287750668
public.tb_alergia,MISTRAL__VS__OPENAI,0.5555555555555555,0.7476430667771233
public.tb_alergia_evolucao,DEEPSEEK__VS__MISTRAL,0.1111111111111111,0.7504848142464956
public.tb_alergia_evolucao,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.7143462366527982
public.tb_alergia_evolucao,MISTRAL__VS__OPENAI,0.25925925925925924,0.7767875216625355
public.tb_alim_bebida,DEEPSEEK__VS__MISTRAL,0.5555555555555555,0.8583117922147117
public.tb_alim_bebida,DEEPSEEK__VS__OPENAI,0.07407407407407407,0.6387358329914234
public.tb_alim_bebida,MISTRAL__VS__OPENAI,0.2222222222222222,0.7005510043214869
public.tb_animais_domicilio,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7941312591234843
public.tb_animais_domicilio,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.7588765886094835
public.tb_animais_domicilio,MISTRAL__VS__OPENAI,0.5555555555555556,0.8629028466012743
public.tb_antecedente,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.8639135824309455
public.tb_antecedente,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.8205862906244066
public.tb_antecedente,MISTRAL__VS__OPENAI,0.3333333333333333,0.8546184367603726
public.tb_antecedente_historico,DEEPSEEK__VS__MISTRAL,0.26666666666666666,0.6212080876032511
public.tb_antecedente_historico,DEEPSEEK__VS__OPENAI,0.0,0.5246509790420532
public.tb_antecedente_historico,MISTRAL__VS__OPENAI,0.0,0.5848832594023811
public.tb_antecedente_item,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.6251388523313735
public.tb_antecedente_item,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.6356518069903055
public.tb_antecedente_item,MISTRAL__VS__OPENAI,0.6666666666666666,0.8917030096054077
public.tb_antecedente_tipo_item,DEEPSEEK__VS__MISTRAL,0.4444444444444444,0.6866109669208528
public.tb_antecedente_tipo_item,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.8393620881769392
public.tb_antecedente_tipo_item,MISTRAL__VS__OPENAI,0.4444444444444444,0.7064627872573005
public.tb_aplicacao_medicamento,DEEPSEEK__VS__MISTRAL,0.0,0.754865308602651
public.tb_aplicacao_medicamento,DEEPSEEK__VS__OPENAI,0.0,0.7578218777974447
public.tb_aplicacao_medicamento,MISTRAL__VS__OPENAI,0.6666666666666666,0.8763408462206522
public.tb_arcada,DEEPSEEK__VS__MISTRAL,0.0,0.4441787004470825
public.tb_arcada,DEEPSEEK__VS__OPENAI,0.0,0.3876919812626309
public.tb_arcada,MISTRAL__VS__OPENAI,0.0,0.5731465796629587
public.tb_arquivo,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.6347860285529384
public.tb_arquivo,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.6583384970823923
public.tb_arquivo,MISTRAL__VS__OPENAI,0.1111111111111111,0.6387733916441599
public.tb_arquivo_temporario,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.6744503776232401
public.tb_arquivo_temporario,DEEPSEEK__VS__OPENAI,0.37037037037037035,0.7262492268173782
public.tb_arquivo_temporario,MISTRAL__VS__OPENAI,0.2222222222222222,0.6651526667453624
public.tb_atend,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7950335343678793
public.tb_atend,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.8149731159210205
public.tb_atend,MISTRAL__VS__OPENAI,0.6666666666666666,0.9192174673080444
public.tb_atend_obs,DEEPSEEK__VS__MISTRAL,0.037037037037037035,0.7903286417325338
public.tb_atend_obs,DEEPSEEK__VS__OPENAI,0.037037037037037035,0.7595756517516242
public.tb_atend_obs,MISTRAL__VS__OPENAI,0.0,0.7360803220007155
public.tb_atend_obs_plano_cuidado,DEEPSEEK__VS__MISTRAL,0.4444444444444444,0.7841107779079013
public.tb_atend_obs_plano_cuidado,DEEPSEEK__VS__OPENAI,0.0,0.8120628197987875
public.tb_atend_obs_plano_cuidado,MISTRAL__VS__OPENAI,0.3333333333333333,0.7328578134377798
public.tb_atend_prof,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7755218545595804
public.tb_atend_prof,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7808634671900008
public.tb_atend_prof,MISTRAL__VS__OPENAI,0.5555555555555556,0.9521234035491943
public.tb_atend_prof_obs,DEEPSEEK__VS__MISTRAL,0.0,0.679726372162501
public.tb_atend_prof_obs,DEEPSEEK__VS__OPENAI,0.0,0.7667435805002848
public.tb_atend_prof_obs,MISTRAL__VS__OPENAI,0.0,0.6732079949643877
public.tb_atend_prof_odonto,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.6848554015159607
public.tb_atend_prof_odonto,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7779097557067871
public.tb_atend_prof_odonto,MISTRAL__VS__OPENAI,0.2222222222222222,0.8140323029624091
public.tb_atend_prof_pre_natal,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.8110574384530386
public.tb_atend_prof_pre_natal,DEEPSEEK__VS__OPENAI,0.0,0.6196533044179281
public.tb_atend_prof_pre_natal,MISTRAL__VS__OPENAI,0.0,0.6267760197321574
public.tb_atend_prof_puericultura,DEEPSEEK__VS__MISTRAL,0.5777777777777778,0.8365169578128392
public.tb_atend_prof_puericultura,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.9092345436414083
public.tb_atend_prof_puericultura,MISTRAL__VS__OPENAI,0.9333333333333333,0.9333325968848334
public.tb_atend_prof_tipo_encam_intrn,DEEPSEEK__VS__MISTRAL,0.0,0.8308645840044374
public.tb_atend_prof_tipo_encam_intrn,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.7758445739746094
public.tb_atend_prof_tipo_encam_intrn,MISTRAL__VS__OPENAI,0.0,0.6591052059774046
public.tb_atestado,DEEPSEEK__VS__MISTRAL,0.0,0.7752317322625054
public.tb_atestado,DEEPSEEK__VS__OPENAI,0.0,0.7412626809544034
public.tb_atestado,MISTRAL__VS__OPENAI,0.0,0.7734824518362681
public.tb_atestado_modelo,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.8491977872671904
public.tb_atestado_modelo,DEEPSEEK__VS__OPENAI,0.0,0.6453951663441129
public.tb_atestado_modelo,MISTRAL__VS__OPENAI,0.0,0.6038905117246841
public.tb_ativ_col_registro_particip,DEEPSEEK__VS__MISTRAL,0.0,0.6402071747514937
public.tb_ativ_col_registro_particip,DEEPSEEK__VS__OPENAI,0.0,0.6229464213053385
public.tb_ativ_col_registro_particip,MISTRAL__VS__OPENAI,0.4444444444444444,0.8270748257637024
public.tb_ativacao_agendamento_online,DEEPSEEK__VS__MISTRAL,0.0,0.6938737630844116
public.tb_ativacao_agendamento_online,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.7672452860408359
public.tb_ativacao_agendamento_online,MISTRAL__VS__OPENAI,0.1111111111111111,0.6824745568964217
public.tb_atividade_coletiva,DEEPSEEK__VS__MISTRAL,0.0,0.6825580828719668
public.tb_atividade_coletiva,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7438477377096812
public.tb_atividade_coletiva,MISTRAL__VS__OPENAI,0.3333333333333333,0.7140543460845948
public.tb_ator,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.6666661898295084
public.tb_ator,DEEPSEEK__VS__OPENAI,0.0,0.3591389060020447
public.tb_ator,MISTRAL__VS__OPENAI,0.0,0.4021284898122152
public.tb_ator_papel,DEEPSEEK__VS__MISTRAL,0.0,0.46952445970641243
public.tb_ator_papel,DEEPSEEK__VS__OPENAI,0.0,0.4716791609923045
public.tb_ator_papel,MISTRAL__VS__OPENAI,0.0,0.5456651449203491
public.tb_atributo_complem,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.6125490268071493
public.tb_atributo_complem,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.6146967731140278
public.tb_atributo_complem,MISTRAL__VS__OPENAI,0.3333333333333333,0.6950966119766235
public.tb_auditoria_evento,DEEPSEEK__VS__MISTRAL,0.0,0.5774872071213193
public.tb_auditoria_evento,DEEPSEEK__VS__OPENAI,0.0,0.6730992595354716
public.tb_auditoria_evento,MISTRAL__VS__OPENAI,0.3333333333333333,0.6291964319017199
public.tb_bairro,DEEPSEEK__VS__MISTRAL,0.1111111111111111,0.5531407395998637
public.tb_bairro,DEEPSEEK__VS__OPENAI,0.0,0.5390544500615861
public.tb_bairro,MISTRAL__VS__OPENAI,0.3333333333333333,0.8088768919308981
public.tb_beneficio,DEEPSEEK__VS__MISTRAL,0.0,0.5719291865825653
public.tb_beneficio,DEEPSEEK__VS__OPENAI,0.0,0.6448551217714945
public.tb_beneficio,MISTRAL__VS__OPENAI,0.3333333333333333,0.6165454685688019
public.tb_calendario_vacinal,DEEPSEEK__VS__MISTRAL,0.8888888888888888,0.9911660220887926
public.tb_calendario_vacinal,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.9756798677974277
public.tb_calendario_vacinal,MISTRAL__VS__OPENAI,0.6666666666666666,0.972812831401825
public.tb_categ_substancia_alergia,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.8582136233647665
public.tb_categ_substancia_alergia,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.7147380312283834
public.tb_categ_substancia_alergia,MISTRAL__VS__OPENAI,0.0,0.6410617585535402
public.tb_categoria_agente_causador,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7367216646671296
public.tb_categoria_agente_causador,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.6768617596891191
public.tb_categoria_agente_causador,MISTRAL__VS__OPENAI,0.0,0.6963043212890625
public.tb_categoria_arquivo_atendprof,DEEPSEEK__VS__MISTRAL,0.0,0.567426860332489
public.tb_categoria_arquivo_atendprof,DEEPSEEK__VS__OPENAI,0.0,0.7159249848789639
public.tb_categoria_arquivo_atendprof,MISTRAL__VS__OPENAI,0.0,0.6233963569005331
public.tb_cbo,DEEPSEEK__VS__MISTRAL,0.0,0.695710559686025
public.tb_cbo,DEEPSEEK__VS__OPENAI,0.0,0.7083911299705505
public.tb_cbo,MISTRAL__VS__OPENAI,0.6666666666666666,0.843539317448934
public.tb_cbo_atend,DEEPSEEK__VS__MISTRAL,0.0,0.6935153018545221
public.tb_cbo_atend,DEEPSEEK__VS__OPENAI,0.0,0.6345006492402818
public.tb_cbo_atend,MISTRAL__VS__OPENAI,0.2222222222222222,0.6811014645629458
public.tb_cds_adm_medicamento,DEEPSEEK__VS__MISTRAL,0.5555555555555555,0.784273472097185
public.tb_cds_adm_medicamento,DEEPSEEK__VS__OPENAI,0.0,0.6586283047993978
public.tb_cds_adm_medicamento,MISTRAL__VS__OPENAI,0.0,0.7245634661780463
public.tb_cds_aleitamento_materno,DEEPSEEK__VS__MISTRAL,0.4444444444444444,0.8582400414678786
public.tb_cds_aleitamento_materno,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.8595997293790182
public.tb_cds_aleitamento_materno,MISTRAL__VS__OPENAI,0.29629629629629634,0.7617702340638197
public.tb_cds_atend_domiciliar,DEEPSEEK__VS__MISTRAL,0.0,0.5828865302933586
public.tb_cds_atend_domiciliar,DEEPSEEK__VS__OPENAI,0.0,0.6000764502419366
public.tb_cds_atend_domiciliar,MISTRAL__VS__OPENAI,0.6666666666666666,0.9036036531130472
public.tb_cds_atend_individual,DEEPSEEK__VS__MISTRAL,0.0,0.677296562327279
public.tb_cds_atend_individual,DEEPSEEK__VS__OPENAI,0.0,0.5942119028833177
public.tb_cds_atend_individual,MISTRAL__VS__OPENAI,0.2962962962962963,0.7180642960248169
public.tb_cds_atend_odonto,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.6369171043237051
public.tb_cds_atend_odonto,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.6412583026621078
public.tb_cds_atend_odonto,MISTRAL__VS__OPENAI,0.3333333333333333,0.6745220224062601
public.tb_cds_ativ_col_participante,DEEPSEEK__VS__MISTRAL,0.0,0.5520432558324602
public.tb_cds_ativ_col_participante,DEEPSEEK__VS__OPENAI,0.0,0.6249144596082193
public.tb_cds_ativ_col_participante,MISTRAL__VS__OPENAI,0.5555555555555556,0.7543329232268863
public.tb_cds_ativ_col_pratica,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.9124066630999247
public.tb_cds_ativ_col_pratica,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7253363728523254
public.tb_cds_ativ_col_pratica,MISTRAL__VS__OPENAI,0.3333333333333333,0.7217157284418741
public.tb_cds_ativ_col_publico_alvo,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.6047316061125861
public.tb_cds_ativ_col_publico_alvo,DEEPSEEK__VS__OPENAI,0.0,0.5512385269006095
public.tb_cds_ativ_col_publico_alvo,MISTRAL__VS__OPENAI,0.0,0.6634962856769562
public.tb_cds_ativ_col_tema,DEEPSEEK__VS__MISTRAL,0.0,0.45895617206891376
public.tb_cds_ativ_col_tema,DEEPSEEK__VS__OPENAI,0.3703703703703704,0.6774916494334186
public.tb_cds_ativ_col_tema,MISTRAL__VS__OPENAI,0.0,0.45876242717107135
public.tb_cds_aval_elegibilidade,DEEPSEEK__VS__MISTRAL,0.0,0.541015691227383
public.tb_cds_aval_elegibilidade,DEEPSEEK__VS__OPENAI,0.0,0.6006326620225554
public.tb_cds_aval_elegibilidade,MISTRAL__VS__OPENAI,0.3333333333333333,0.8162967827585008
public.tb_cds_cad_domiciliar,DEEPSEEK__VS__MISTRAL,0.2962962962962963,0.6305958761109246
public.tb_cds_cad_domiciliar,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.6774722139040629
public.tb_cds_cad_domiciliar,MISTRAL__VS__OPENAI,0.3333333333333333,0.6907447940773435
public.tb_cds_cad_individual,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.7891969482103983
public.tb_cds_cad_individual,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7589294844203525
public.tb_cds_cad_individual,MISTRAL__VS__OPENAI,0.3333333333333333,0.6680984199047089
public.tb_cds_cidadao_resposta,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.6550691790050931
public.tb_cds_cidadao_resposta,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.5542825626002419
public.tb_cds_cidadao_resposta,MISTRAL__VS__OPENAI,0.6666666666666666,0.7715391914049784
public.tb_cds_domicilio,DEEPSEEK__VS__MISTRAL,0.0,0.629424148135715
public.tb_cds_domicilio,DEEPSEEK__VS__OPENAI,0.07407407407407407,0.6197849898426622
public.tb_cds_domicilio,MISTRAL__VS__OPENAI,0.0,0.6201461023754544
public.tb_cds_domicilio_familia,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.760116007592943
public.tb_cds_domicilio_familia,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7916577458381653
public.tb_cds_domicilio_familia,MISTRAL__VS__OPENAI,0.3333333333333333,0.8004042837354872
public.tb_cds_domicilio_resposta,DEEPSEEK__VS__MISTRAL,0.0,0.5749055445194244
public.tb_cds_domicilio_resposta,DEEPSEEK__VS__OPENAI,0.0,0.5710516329164858
public.tb_cds_domicilio_resposta,MISTRAL__VS__OPENAI,0.3333333333333333,0.7835280696551005
public.tb_cds_ficha_atend_domiciliar,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.9551224973466661
public.tb_cds_ficha_atend_domiciliar,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.8489901622136434
public.tb_cds_ficha_atend_domiciliar,MISTRAL__VS__OPENAI,0.6666666666666666,0.8865504463513693
public.tb_cds_ficha_atend_individual,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.7682609160741171
public.tb_cds_ficha_atend_individual,DEEPSEEK__VS__OPENAI,0.4444444444444444,0.8781371646457249
public.tb_cds_ficha_atend_individual,MISTRAL__VS__OPENAI,0.6666666666666666,0.8865503668785095
public.tb_cds_ficha_atend_odonto,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.9165934258037143
public.tb_cds_ficha_atend_odonto,DEEPSEEK__VS__OPENAI,0.7037037037037037,0.9355983425069739
public.tb_cds_ficha_atend_odonto,MISTRAL__VS__OPENAI,0.6666666666666666,0.8786338170369467
public.tb_cds_ficha_ativ_col,DEEPSEEK__VS__MISTRAL,0.0,0.5443193967695589
public.tb_cds_ficha_ativ_col,DEEPSEEK__VS__OPENAI,0.0,0.692048920525445
public.tb_cds_ficha_ativ_col,MISTRAL__VS__OPENAI,0.4444444444444444,0.69652977751361
public.tb_cds_ficha_consumo_alimentar,DEEPSEEK__VS__MISTRAL,1.0,0.9999995430310568
public.tb_cds_ficha_consumo_alimentar,DEEPSEEK__VS__OPENAI,1.0,0.9999995430310568
public.tb_cds_ficha_consumo_alimentar,MISTRAL__VS__OPENAI,1.0,0.9999995430310568
public.tb_cds_ficha_proced,DEEPSEEK__VS__MISTRAL,0.0,0.7035696506500244
public.tb_cds_ficha_proced,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.7137862775060865
public.tb_cds_ficha_proced,MISTRAL__VS__OPENAI,0.0,0.696173906326294
public.tb_cds_ficha_vacinacao,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.8626155853271484
public.tb_cds_ficha_vacinacao,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7765550017356873
public.tb_cds_ficha_vacinacao,MISTRAL__VS__OPENAI,0.6666666666666666,0.8078104058901469
public.tb_cds_ficha_visita_domiciliar,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.977960467338562
public.tb_cds_ficha_visita_domiciliar,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.7845640778541565
public.tb_cds_ficha_visita_domiciliar,MISTRAL__VS__OPENAI,0.6666666666666666,0.7982624835438199
public.tb_cds_pic,DEEPSEEK__VS__MISTRAL,0.0,0.5949229101339976
public.tb_cds_pic,DEEPSEEK__VS__OPENAI,0.0,0.5949229101339976
public.tb_cds_pic,MISTRAL__VS__OPENAI,1.0,0.9999994436899821
public.tb_cds_proced,DEEPSEEK__VS__MISTRAL,0.0,0.5998461710082161
public.tb_cds_proced,DEEPSEEK__VS__OPENAI,0.4444444444444444,0.8245813217427995
public.tb_cds_proced,MISTRAL__VS__OPENAI,0.0,0.6777443620893691
public.tb_cds_prof,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.5147604015138414
public.tb_cds_prof,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.7590270638465881
public.tb_cds_prof,MISTRAL__VS__OPENAI,0.2222222222222222,0.5279058620885567
public.tb_cds_tipo_atend_nasf,DEEPSEEK__VS__MISTRAL,0.0,0.6527282396952311
public.tb_cds_tipo_atend_nasf,DEEPSEEK__VS__OPENAI,0.0,0.5378725727399191
public.tb_cds_tipo_atend_nasf,MISTRAL__VS__OPENAI,0.3333333333333333,0.6267889539400736
public.tb_cds_tipo_ativ_col,DEEPSEEK__VS__MISTRAL,0.0,0.6579371094703674
public.tb_cds_tipo_ativ_col,DEEPSEEK__VS__OPENAI,0.0,0.633729507525762
public.tb_cds_tipo_ativ_col,MISTRAL__VS__OPENAI,0.3333333333333333,0.72336995822412
public.tb_cds_tipo_conduta,DEEPSEEK__VS__MISTRAL,0.0,0.5995716088347965
public.tb_cds_tipo_conduta,DEEPSEEK__VS__OPENAI,0.0,0.6350426773230234
public.tb_cds_tipo_conduta,MISTRAL__VS__OPENAI,0.0,0.7906940579414368
public.tb_cds_tipo_cuidador,DEEPSEEK__VS__MISTRAL,0.2222222222222222,0.7454484436247084
public.tb_cds_tipo_cuidador,DEEPSEEK__VS__OPENAI,0.2222222222222222,0.7454484436247084
public.tb_cds_tipo_cuidador,MISTRAL__VS__OPENAI,1.0,0.9999994039535522
public.tb_cds_tipo_imovel,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.7247020734681023
public.tb_cds_tipo_imovel,DEEPSEEK__VS__OPENAI,0.7777777777777778,0.8491701218816969
public.tb_cds_tipo_imovel,MISTRAL__VS__OPENAI,0.3333333333333333,0.7338076035181681
public.tb_cds_tipo_origem,DEEPSEEK__VS__MISTRAL,0.0,0.45666831952554204
public.tb_cds_tipo_origem,DEEPSEEK__VS__OPENAI,0.0,0.4271854692035252
public.tb_cds_tipo_origem,MISTRAL__VS__OPENAI,0.2222222222222222,0.6289666526847415
public.tb_cds_tipo_situacao_presente,DEEPSEEK__VS__MISTRAL,0.0,0.5826609465810988
public.tb_cds_tipo_situacao_presente,DEEPSEEK__VS__OPENAI,0.1111111111111111,0.7008423209190369
public.tb_cds_tipo_situacao_presente,MISTRAL__VS__OPENAI,0.2222222222222222,0.6696518162886301
public.tb_cds_tipo_vig_saude_bucal,DEEPSEEK__VS__MISTRAL,0.5555555555555556,0.843749956952201
public.tb_cds_tipo_vig_saude_bucal,DEEPSEEK__VS__OPENAI,0.3703703703703704,0.8468619894098353
public.tb_cds_tipo_vig_saude_bucal,MISTRAL__VS__OPENAI,0.48148148148148145,0.8243269567136411
public.tb_cds_turno,DEEPSEEK__VS__MISTRAL,0.0,0.5824377459508402
public.tb_cds_turno,DEEPSEEK__VS__OPENAI,0.0,0.589455446711293
public.tb_cds_turno,MISTRAL__VS__OPENAI,0.6666666666666666,0.8848536698906511
public.tb_cds_vacina,DEEPSEEK__VS__MISTRAL,0.6666666666666666,0.8726892868677775
public.tb_cds_vacina,DEEPSEEK__VS__OPENAI,0.6666666666666666,0.8726892868677775
public.tb_cds_vacina,MISTRAL__VS__OPENAI,1.0,0.9999994039535522
public.tb_cds_vacinacao,DEEPSEEK__VS__MISTRAL,0.8888888888888888,0.9593699640697904
public.tb_cds_vacinacao,DEEPSEEK__VS__OPENAI,0.7407407407407408,0.9065281594241106
public.tb_cds_vacinacao,MISTRAL__VS__OPENAI,0.7777777777777778,0.8988125655386183
public.tb_cds_visita_dom_desfecho,DEEPSEEK__VS__MISTRAL,0.0,0.593185313101168
public.tb_cds_visita_dom_desfecho,DEEPSEEK__VS__OPENAI,0.0,0.6539181179470487
public.tb_cds_visita_dom_desfecho,MISTRAL__VS__OPENAI,0.0,0.6800493896007538
public.tb_cds_visita_dom_motivo,DEEPSEEK__VS__MISTRAL,0.3333333333333333,0.6999854213661617
public.tb_cds_visita_dom_motivo,DEEPSEEK__VS__OPENAI,0.3333333333333333,0.6066765255398221
public.tb_cds_visita_dom_motivo,MISTRAL__VS__OPENAI,0.3333333333333333,0.7586196064949036
