Tabela,Modelo,HardDice_Lex_mean,SoftDice_Sem_mean
public.ta_ativ_col_lot_env,DEEPSEEK,1.0,0.9999993244806925
public.ta_ativ_col_lot_env,MISTRAL,1.0,0.9999992847442627
public.ta_ativ_col_lot_env,OPENAI,1.0,0.9999990463256836
public.ta_ativ_col_pratica_saude,DEEPSEEK,1.0,0.9999994039535522
public.ta_ativ_col_pratica_saude,MISTRAL,0.7777777777777777,0.9897546503278946
public.ta_ativ_col_pratica_saude,OPENAI,1.0,0.9999992251396179
public.ta_ativ_col_publico_alvo,DEEPSEEK,1.0,0.9999990264574686
public.ta_ativ_col_publico_alvo,MISTRAL,1.0,0.9999994238217672
public.ta_ativ_col_publico_alvo,OPENAI,0.7777777777777777,0.9908323287963867
public.ta_ativ_col_registro_particip,DEEPSEEK,0.3333333333333333,0.9632537961006165
public.ta_ativ_col_registro_particip,MISTRAL,0.3333333333333333,0.7976666357782151
public.ta_ativ_col_registro_particip,OPENAI,0.7777777777777777,0.9277255005306668
public.ta_ativ_col_tema_reuniao,DEEPSEEK,0.5555555555555555,0.9318963951534696
public.ta_ativ_col_tema_reuniao,MISTRAL,0.7777777777777777,0.9681141840087043
public.ta_ativ_col_tema_reuniao,OPENAI,1.0,0.9999991257985433
public.ta_ativ_col_tema_saude,DEEPSEEK,1.0,0.9999993443489075
public.ta_ativ_col_tema_saude,MISTRAL,1.0,0.9999993443489075
public.ta_ativ_col_tema_saude,OPENAI,1.0,0.9999991655349731
public.ta_ativacao_agendamento_online,DEEPSEEK,1.0,0.999999205271403
public.ta_ativacao_agendamento_online,MISTRAL,1.0,0.9999991854031881
public.ta_ativacao_agendamento_online,OPENAI,0.7777777777777777,0.9398335350884333
public.ta_atividade_coletiva,DEEPSEEK,0.7777777777777777,0.9782681531376309
public.ta_atividade_coletiva,MISTRAL,0.7777777777777777,0.9486026432779101
public.ta_atividade_coletiva,OPENAI,0.5555555555555555,0.8554704189300537
public.ta_ator_papel,DEEPSEEK,1.0,0.9999993840853373
public.ta_ator_papel,MISTRAL,1.0,0.9999993840853373
